id	aut	value1	value2	region	norm_region	country	country_code	city	address	source_description
6453:6101	6453	6453	6101		India	India		Mumbai		
6453:6102	6453	6453	6102		India	India		Mumbai		
6453:6200	6453	6453	6200		India	India		Tamil Nadu		
6453:6201	6453	6453	6201		India	India		Chennai	Swami Sivananda Salai, Navalar Nagar, Chepauk, Triplicane, Tamil Nadu 600005	
6453:6202	6453	6453	6202		India	India		Chennai	Swami Sivananda Salai, Navalar Nagar, Chepauk, Triplicane, Tamil Nadu 600005	
6453:6300	6453	6453	6300		India	India		Kerala		
6453:6301	6453	6453	6301		India	India		Cochin		
8218:2010	8218	8218	2010							cust-1299-dna
8218:2011	8218	8218	2011							cust-1299-prepend-one
8218:2012	8218	8218	2012							cust-1299-prepend-two
8218:2013	8218	8218	2013							cust-1299-prepend-three
8218:2050	8218	8218	2050							cust-as12322-dna
8218:2051	8218	8218	2051							cust-as12322-prepend-one
8218:2053	8218	8218	2053							cust-as12322-prepend-three
8218:2052	8218	8218	2052							cust-as12322-prepend-two
8218:2060	8218	8218	2060							cust-as5511-dna
8218:2061	8218	8218	2061							cust-as5511-prepend-one
8218:2063	8218	8218	2063							cust-as5511-prepend-three
8218:2062	8218	8218	2062							cust-as5511-prepend-two
8218:3010	8218	8218	3010							cust-amsix-dna
8218:3011	8218	8218	3011							cust-amsix-prepend-one
8218:3013	8218	8218	3013							cust-amsix-prepend-three
8218:3012	8218	8218	3012							cust-amsix-prepend-two
8218:3020	8218	8218	3020							cust-decix-dna
8218:3021	8218	8218	3021							cust-decix-prepend-one
8218:3023	8218	8218	3023							cust-decix-prepend-three
8218:3022	8218	8218	3022							cust-decix-prepend-two
8218:3030	8218	8218	3030							cust-eqx-ash-dna
8218:3031	8218	8218	3031							cust-eqx-ash-prepend-one
8218:3033	8218	8218	3033							cust-eqx-ash-prepend-three
8218:3032	8218	8218	3032							cust-eqx-ash-prepend-two
8218:3050	8218	8218	3050							cust-eqx-zrh-dna
8218:3051	8218	8218	3051							cust-eqx-zrh-prepend-one
8218:3053	8218	8218	3053							cust-eqx-zrh-prepend-three
8218:3052	8218	8218	3052							cust-eqx-zrh-prepend-two
8218:3070	8218	8218	3070							cust-kleyrex-dna
8218:3071	8218	8218	3071							cust-kleyrex-prepend-one
8218:3073	8218	8218	3073							cust-kleyrex-prepend-three
8218:3072	8218	8218	3072							cust-kleyrex-prepend-two
8218:3080	8218	8218	3080							cust-linx-dna
8218:3081	8218	8218	3081							cust-linx-prepend-one
8218:3083	8218	8218	3083							cust-linx-prepend-three
8218:3082	8218	8218	3082							cust-linx-prepend-two
8218:3090	8218	8218	3090							cust-lonap-dna
8218:3091	8218	8218	3091							cust-lonap-prepend-one
8218:3093	8218	8218	3093							cust-lonap-prepend-three
8218:3092	8218	8218	3092							cust-lonap-prepend-two
8218:3100	8218	8218	3100							cust-nlix-dna
8218:3101	8218	8218	3101							cust-nlix-prepend-one
8218:3103	8218	8218	3103							cust-nlix-prepend-three
8218:3102	8218	8218	3102							cust-nlix-prepend-two
8218:3110	8218	8218	3110							cust-paix-nyc-dna
8218:3111	8218	8218	3111							cust-paix-nyc-prepend-one
8218:3113	8218	8218	3113							cust-paix-nyc-prepend-three
8218:3112	8218	8218	3112							cust-paix-nyc-prepend-two
8218:3120	8218	8218	3120							cust-paix-pao-dna
8218:3121	8218	8218	3121							cust-paix-pao-prepend-one
8218:3123	8218	8218	3123							cust-paix-pao-prepend-three
8218:3122	8218	8218	3122							cust-paix-pao-prepend-two
8218:3130	8218	8218	3130							cust-eqx-par-dna
8218:3131	8218	8218	3131							cust-eqx-par-prepend-one
8218:3133	8218	8218	3133							cust-eqx-par-prepend-three
8218:3132	8218	8218	3132							cust-eqx-par-prepend-two
8218:3140	8218	8218	3140							cust-sfinx-dna
8218:3141	8218	8218	3141							cust-sfinx-prepend-one
8218:3143	8218	8218	3143							cust-sfinx-prepend-three
8218:3142	8218	8218	3142							cust-sfinx-prepend-two
8218:3150	8218	8218	3150							cust-vix-dna
8218:3151	8218	8218	3151							cust-vix-prepend-one
8218:3152	8218	8218	3152							cust-vix-prepend-two
8218:3153	8218	8218	3153							cust-vix-prepend-three
8218:3160	8218	8218	3160							cust-franceix-dna
8218:3161	8218	8218	3161							cust-franceix-prepend-one
8218:3163	8218	8218	3163							cust-franceix-prepend-three
8218:3162	8218	8218	3162							cust-franceix-prepend-two
8218:3170	8218	8218	3170							cust-telx-nyc-dna
8218:3171	8218	8218	3171							cust-telx-nyc-prepend-one
8218:3173	8218	8218	3173							cust-telx-nyc-prepend-three
8218:3172	8218	8218	3172							cust-telx-nyc-prepend-two
8218:3180	8218	8218	3180							cust-telx-nyc-dna
8218:3181	8218	8218	3181							cust-telx-nyc-prepend-one
8218:3183	8218	8218	3183							cust-telx-nyc-prepend-three
8218:3182	8218	8218	3182							cust-telx-nyc-prepend-two
8218:3190	8218	8218	3190							cust-eqx-chi-dna
8218:3191	8218	8218	3191							cust-eqx-chi-prepend-one
8218:3193	8218	8218	3193							cust-eqx-chi-prepend-three
8218:3192	8218	8218	3192							cust-eqx-chit-prepend-two
8218:3200	8218	8218	3200							cust-bnix-dna
8218:3201	8218	8218	3201							cust-bnix-prepend-one
8218:3202	8218	8218	3202							cust-bnix-prepend-two
8218:3203	8218	8218	3203							cust-bnix-prepend-three
8218:3990	8218	8218	3990							cust-cdn-dna
8218:9999	8218	8218	9999							Customer blackhole loc pref. 5000
8218:1010	8218	8218	1010							Customer backup session loc pref 4190
8218:1020	8218	8218	1020							customer push below peering loc pref 3090
8218:1030	8218	8218	1030							customer push below transit loc pref 1080
8218:1040	8218	8218	1040							customer overpref session loc pref 4210
8218:101	8218	8218	101							prefix-from-cust
8218:102	8218	8218	102							prefix-from-peers
8218:103	8218	8218	103							prefix-from-transit
8218:20000	8218	8218	20000		Europe|Middle East|Africa					Europe|Middle East|Africa
8218:20100	8218	8218	20100			France|Belgium|Switzerland	250|056|756			France-Belgium-Switzerland
8218:20110	8218	8218	20110			France		Paris		Paris
8218:20112	8218	8218	20112			France		Lyon		Lyon
8218:20113	8218	8218	20113			France		Marseille		Marseille
8218:20114	8218	8218	20114			France		Toulouse		Toulouse
8218:20111	8218	8218	20111			France		Metz|Nancy|Strasbourg		Metz-Nancy-Strasbourg
8218:20120	8218	8218	20120			Belgium		Bruxelles		Bruxelles
8218:20140	8218	8218	20140			Switzerland		Zurich		Zurich
8218:20200	8218	8218	20200			Germany!Austria	256|040			Germany-Austria
8218:20210	8218	8218	20210			Germany		Frankfurt		Frankfurt
8218:20220	8218	8218	20220			Austria		Vienna		Vienna
8218:20300	8218	8218	20300			UK	826			UK
8218:20320	8218	8218	20320			United Kingdom		London		London
8218:20800	8218	8218	20800			Ireland		Dublin		Dublin
8218:20400	8218	8218	20400			Holand		Amsterdam		Amsterdam
8218:20700	8218	8218	20700			Belgium		Luxembourg		Luxembourg
8218:21000	8218	8218	21000			US	840			US
8218:21100	8218	8218	21100			United States		New-York		New-York
8218:21570	8218	8218	21570			United States		Ashburn		Ashburn
8218:21210	8218	8218	21210			United States		Palo-Alto		Pao-Alto
8218:21360	8218	8218	21360			United States		Chicago		Chicago
65535:65281	8218	65535	65281							NO_EXPORT
65535:65282	8218	65535	65282							NO_ADVERTISE
65535:65283	8218	65535	65283							No_EXPORT_SUBCONFED
65535:65284	8218	65535	65284							NOPEER
65535:65284	8218	65535	65284							don' export to peers
65535:65281	8218	65535	65281							don't export
65535:65282	8218	65535	65282							don't advertise
8218:2020	8218	8218	2020							Do not announce to 8218 upstream transit
8218:2021	8218	8218	2021							Prepend one to 8218 upstream transit
8218:2022	8218	8218	2022							Prepend two to 8218 upstream transit
8218:2023	8218	8218	2023							Prepend three to 8218 upstream transit
8218:1010	8218	8218	1010							Depref below customer(backup link, set local pref to 4190)
8218:1020	8218	8218	1020							Depref below peers(set local pref to 3090)
8218:1030	8218	8218	1030							Depref below transit(set local pref to 1080)
8218:9999	8218	8218	9999							Blackhole
20764:3010	20764	20764	3010			Russia		Saint Petersburg		SPB POP
20764:3011	20764	20764	3011			Russia		Moscow		MSK POP
20764:3012	20764	20764	3012			Sweden		Stockholm		Stockholm POP
20764:3013	20764	20764	3013			Germany		Frankfurt		Frankfurt POP
20764:3014	20764	20764	3014			Holand		Amsterdam		Amsterdam POP
20764:3015	20764	20764	3015			Finland		Helsinki		Helsinki POP
20764:3016	20764	20764	3016			Russia		Tver		Tver POP
20764:3017	20764	20764	3017			Russia		Bologoe		Bologoe POP
20764:3018	20764	20764	3018			Russia		Klin		Klin POP
20764:3019	20764	20764	3019			Russia		Chudovo, Novgorod Kirishi		Chudovo, Novgorod, Kirishi POPs
20764:3101	20764	20764	3101			United Kingdom		London		London PoP
20764:3102	20764	20764	3102			France		Paris		Paris PoP
20764:3103	20764	20764	3103			Chech Republic		Prague		Prague PoP
20764:3104	20764	20764	3104			Latvia		Riga		Riga PoP
20764:3105	20764	20764	3105			Ukraine		Kiev		Kiev PoP
20764:3020	20764	20764	3020							Any international source
20764:3021	20764	20764	3021							Any russian source
20764:3022	20764	20764	3022							--reserved source--
20764:3023	20764	20764	3023							SPB-IX source
20764:3024	20764	20764	3024							MSK-IX source
20764:3025	20764	20764	3025							VKontakte source
20764:3137	20764	20764	3137							DataIX SPB source
20764:3138	20764	20764	3138							DataIX MSK source
20764:3026	20764	20764	3026							Golden Telecom source
20764:3027	20764	20764	3027							Global Crossing source
20764:3028	20764	20764	3028							Level3 source
20764:3029	20764	20764	3029							Cogent source
20764:3030	20764	20764	3030							Comcor source
20764:3031	20764	20764	3031							DE-CIX source
20764:3032	20764	20764	3032							NETNOD-IX source
20764:3033	20764	20764	3033							AMS-IX source
20764:3034	20764	20764	3034							FICIX source
20764:3035	20764	20764	3035							LINX source
20764:3037	20764	20764	3037							FranceIX source
20764:3039	20764	20764	3039							TTK source
20764:3096	20764	20764	3096							Do not announce outside of the region (for future use)
9009:100	9009	9009	100							European routes
9009:200	9009	9009	200							America routes
9009:300	9009	9009	300							Asia/Pacific routes
9009:144	9009	9009	144							United Kingdom routes
9009:131	9009	9009	131							Netherlands routes
9009:149	9009	9009	149							Germany routes
9009:1420	9009	9009	1420							Czech Republic routes
9009:133	9009	9009	133							France routes
9009:132	9009	9009	132							Belgium routes
9009:140	9009	9009	140							Romania routes
9009:136	9009	9009	136							Hungary routes
9009:3549	9009	9009	3549							Global Crossing routes
9009:174	9009	9009	174							Cogent Communications routes
9009:19151	9009	9009	19151							WV Fiber routes
9009:3257	9009	9009	3257							Inteliquent
9009:3292	9009	9009	3292							TDC
9009:30071	9009	9009	30071							OCCAID Inc ipv6 only
9009:2914	9009	9009	2914							NTT Europe
9009:1299	9009	9009	1299							Telia
9009:6762	9009	9009	6762			Italia				Telecom
9009:1000	9009	9009	1000			UK		London		LINX
9009:1100	9009	9009	1100			DE		Frankfurt		DE-CIX
9009:1200	9009	9009	1200			NL		Amsterdam		AMS-IX
9009:1300	9009	9009	1300			UK		Manchester		IXManchester
9009:1400	9009	9009	1400			UK		Manchester		EdgeIX
9009:1500	9009	9009	1500			CZ		Prague		Peering.cz
9009:1600	9009	9009	1600			UK		Edinburgh		IXScotland
9009:1700	9009	9009	1700			RO		Bucarest		Balcan-IX
9009:1800	9009	9009	1800			RO		Bucarest		RoNIX
9009:1900	9009	9009	1900			RO		Bucarest		InterLAN
9009:2000	9009	9009	2000			FR		Paris		Equinix-IX
9009:2856	9009	9009	2856							British Telecom
9009:5089	9009	9009	5089							Virgin Media
9009:13285	9009	9009	13285							TalkTalk
9009:5607	9009	9009	5607							BSkyB
9009:8657	9009	9009	8657							CPRM
9009:12715	9009	9009	12715							JazzTel
9009:6830	9009	9009	6830							UPC
9009:30781	9009	9009	30781							Jaguar Networks
9009:10026	9009	9009	10026							Pacnet Global
9009:8966	9009	9009	8966							Etisalat
9009:1273	9009	9009	1273							Cable&Wireless
9009:8928	9009	9009	8928							Interoute
19151:1000	19151	19151	1000			USA	840			Eastern US
19151:61001	19151	19151	61001			USA		Ashburn (ASH)		Ashburn (ASH)
19151:61002	19151	19151	61002			USA		New Jersey (NJ)		New Jersey (NJ)
19151:61003	19151	19151	61003			USA		New York (NY)		New York (NY)
19151:61005	19151	19151	61005			USA		Pittsburgh (PITT)		Pittsburgh (PITT)
19151:61006	19151	19151	61006			USA		Columbus (COL)		Columbus (COL)
16151:1500	16151	16151	1500			USA	840			South East US
19151:61006	19151	19151	61006			USA		Atlanta		Atlanta
19151:61010	19151	19151	61010			USA		Boca Raton		Boca Raton
19151:61007	19151	19151	61007			USA		Miami		Miami
19151:2000	19151	19151	2000			USA	840			Central US
19151:62001	19151	19151	62001			USA		Nashville		Nashville
19151:62002	19151	19151	62002			USA		Dallas		Dallas
19151:62004	19151	19151	62004			USA		Phoenix		Phoenix
19151:62006	19151	19151	62006			USA		Chicago		Chicago
19151:62008	19151	19151	62008			USA		Indianapolis		Indianapolis
19151:3000	19151	19151	3000			USA	840			Western US
19151:63002	19151	19151	63002			USA		San Jose		San Jose
19151:63003	19151	19151	63003			USA		Palo Alto		Palo Alto
19151:63004	19151	19151	63004			USA		San Francisco		San Francisco
19151:63005	19151	19151	63005			USA		Los Angeles		Los Angeles
19151:63007	19151	19151	63007			USA		Las Vegas		Las Vegas
19151:65010	19151	19151	65010							Backbone
19151:65020	19151	19151	65020							Customer Routes
19151:65025	19151	19151	65025							Customer Routes
19151:65040	19151	19151	65040							Peering Routes
19151:65050	19151	19151	65050							Transit
19151:1	19151	19151	1							Prepend 19151 to route
19151:2	19151	19151	2							Prepend 19151 19151 to route
19151:3	19151	19151	3							Prepend 19151 19151 19151 to route
19151:10	19151	19151	10							Set local preference to 10 (backup route)
19151:295	19151	19151	295							Reduce localpref -5
19151:305	19151	19151	305							Reduce localpref -3
19151:666	19151	19151	666							Black hole
9002:0	9002	9002	0							Downstream's route
9002:9002	9002	9002	9002							Peer's route
9002:64605	9002	9002	64605			Austria	040			Austria
9002:64607	9002	9002	64607			Belgium	056			Belgium
9002:64608	9002	9002	64608			Bulgaria	100			Bulgaria
9002:64609	9002	9002	64609			Belarus	112			Belarus
9002:64611	9002	9002	64611			Switzerland	756			Switzerland
9002:64613	9002	9002	64613			Czech Republic	203			Czech Republic
9002:64615	9002	9002	64615			Germany	276			Germany
9002:64617	9002	9002	64617			Denmark	208			Denmark
9002:64619	9002	9002	64619			Estonia	233			Estonia
9002:64621	9002	9002	64621			Spain	724			Spain
9002:64623	9002	9002	64623			Finland	246			Finland
9002:64627	9002	9002	64627			France	250			France
9002:64631	9002	9002	64631			Croatia	191			Croatia
9002:64633	9002	9002	64633			Hungary	348			Hungary
9002:64635	9002	9002	64635			Ireland	372			Ireland
9002:64641	9002	9002	64641			Italy	380			Italy
9002:64645	9002	9002	64645			Lithuania	440			Lithuania
9002:64649	9002	9002	64649			Latvia	428			Latvia
9002:64657	9002	9002	64657			Netherlands	528			Netherlands
9002:64661	9002	9002	64661			Poland	616			Poland
9002:64663	9002	9002	64663			Romania	642			Romania
9002:64665	9002	9002	64665			Serbia	688			Serbia
9002:64667	9002	9002	64667			Russia	643			Russia
9002:64669	9002	9002	64669			Sweden	752			Sweden
9002:64673	9002	9002	64673			Slovakia	703			Slovakia
9002:64677	9002	9002	64677			Ukraine	804			Ukraine
9002:64679	9002	9002	64679			United Kingdom	826			United Kingdom
9002:64729	9002	9002	64729			Canada	124			Canada
9002:64789	9002	9002	64789			United States	840			United States
9002:64819	9002	9002	64819			China	156			China
9002:64829	9002	9002	64829			Japan	392			Japan
9002:64831	9002	9002	64831			Kyrgyzstan	417			Kyrgyzstan
9002:64837	9002	9002	64837			Korea, Republic	410			Korea, Republic
9002:64839	9002	9002	64839			Kazakhstan	398			Kazakhstan
9002:64867	9002	9002	64867			Singapore	702			Singapore
9002:64881	9002	9002	64881			Turkey	792			Turkey
9002:64885	9002	9002	64885			Taiwan	158			Taiwan
9002:666	9002	9002	666							Blackhole
3549:31020	3549	3549	31020			ANDORRA	020			
3549:32004	3549	3549	32004			AFGHANISTAN	004			
3549:31008	3549	3549	31008			ALBANIA	008			
3549:35012	3549	3549	35012			ALGERIA	012			
3549:33010	3549	3549	33010			ANTARCTICA	010			
3549:35024	3549	3549	35024			ANGOLA	024			
3549:31051	3549	3549	31051			ARMENIA	051			
3549:34032	3549	3549	34032			ARGENTINA	032			
3549:33036	3549	3549	33036			AUSTRALIA	036			
3549:31040	3549	3549	31040			AUSTRIA	040			
3549:32031	3549	3549	32031			AZERBAIJAN	031			
3549:32050	3549	3549	32050			BANGLADESH	050			
3549:31056	3549	3549	31056			BELGIUM	056			
3549:34068	3549	3549	34068			BOLIVIA	068			
3549:31070	3549	3549	31070			BOSNIA AND HERZEGOWINA	070			
3549:34076	3549	3549	34076			BRAZIL	076			
3549:31100	3549	3549	31100			BULGARIA	100			
3549:31112	3549	3549	31112			BELARUS	112			
3549:30124	3549	3549	30124			CANADA	124			
3549:35132	3549	3549	35132			CAPE VERDE	132			
3549:34152	3549	3549	34152			CHILE	152			
3549:32156	3549	3549	32156			CHINA	156			
3549:34170	3549	3549	34170			COLOMBIA	170			
3549:35178	3549	3549	35178			CONGO	178			
3549:35180	3549	3549	35180			CONGO, THE DEMOCRATIC REPUBLIC OF THE	180			
3549:35384	3549	3549	35384			COTE D'IVOIRE	384			
3549:31191	3549	3549	31191			CROATIA (local name: Hrvatska)	191			
3549:34192	3549	3549	34192			CUBA	192			
3549:31196	3549	3549	31196			CYPRUS	196			
3549:31203	3549	3549	31203			CZECH REPUBLIC	203			
3549:31208	3549	3549	31208			DENMARK	208			
3549:34218	3549	3549	34218			ECUADOR	218			
3549:35818	3549	3549	35818			EGYPT	818			
3549:31233	3549	3549	31233			ESTONIA	233			
3549:35231	3549	3549	35231			ETHIOPIA	231			
3549:31246	3549	3549	31246			FINLAND	246			
3549:31250	3549	3549	31250			FRANCE	250			
3549:31249	3549	3549	31249			FRANCE, METROPOLITAN	250			FRANCE, METROPOLITAN
3549:35266	3549	3549	35266			GABON	266			
3549:31268	3549	3549	31268			GEORGIA	268			
3549:31276	3549	3549	31276			GERMANY	276			
3549:31300	3549	3549	31300			GREECE	300			
3549:31304	3549	3549	31304			GREENLAND	304			
3549:32344	3549	3549	32344			HONG KONG	344			
3549:31348	3549	3549	31348			HUNGARY	348			
3549:32356	3549	3549	32356			INDIA	356			
3549:31372	3549	3549	31372			IRELAND	372			
3549:31380	3549	3549	31380			ITALY	380			
3549:32392	3549	3549	32392			JAPAN	392			
3549:32398	3549	3549	32398			KAZAKHSTAN	398			
3549:35404	3549	3549	35404			KENYA	404			
3549:32408	3549	3549	32408			KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF	408			
3549:32410	3549	3549	32410			KOREA, REPUBLIC OF	410			
3549:32414	3549	3549	32414			KUWAIT	414			
3549:32417	3549	3549	32417			KYRGYZSTAN	417			
3549:31428	3549	3549	31428			LATVIA	428			
3549:35422	3549	3549	35422			LEBANON	422			
3549:31440	3549	3549	31440			LITHUANIA	440			
3549:31442	3549	3549	31442			LUXEMBOURG	442			
3549:35450	3549	3549	35450			MADAGASCAR	450			
3549:31470	3549	3549	31470			MALTA	470			
3549:34484	3549	3549	34484			MEXICO	484			
3549:31498	3549	3549	31498			MOLDOVA, REPUBLIC OF	498			
3549:31492	3549	3549	31492			MONACO	492			
3549:32496	3549	3549	32496			MONGOLIA	496			
3549:35504	3549	3549	35504			MOROCCO	504			
